Date,Country,Confirmed,Recovered,Deceased,Total_Confirmed,Total_Recovered,Total_Deceased
2020-01-23,Australia,0,0,0,0,0,0
2020-01-24,Australia,0,0,0,0,0,0
2020-01-25,Australia,0,0,0,0,0,0
2020-01-26,Australia,4,0,0,4,0,0
2020-01-27,Australia,1,0,0,5,0,0
2020-01-28,Australia,0,0,0,5,0,0
2020-01-29,Australia,1,0,0,6,0,0
2020-01-30,Australia,3,2,0,9,2,0
2020-01-31,Australia,0,0,0,9,2,0
2020-02-01,Australia,3,0,0,12,2,0
2020-02-02,Australia,0,0,0,12,2,0
2020-02-03,Australia,0,0,0,12,2,0
2020-02-04,Australia,1,0,0,13,2,0
2020-02-05,Australia,0,0,0,13,2,0
2020-02-06,Australia,1,0,0,14,2,0
2020-02-07,Australia,1,0,0,15,2,0
2020-02-08,Australia,0,0,0,15,2,0
2020-02-09,Australia,0,0,0,15,2,0
2020-02-10,Australia,0,0,0,15,2,0
2020-02-11,Australia,0,0,0,15,2,0
2020-02-12,Australia,0,0,0,15,2,0
2020-02-13,Australia,0,6,0,15,8,0
2020-02-14,Australia,0,0,0,15,8,0
2020-02-15,Australia,0,0,0,15,8,0
2020-02-16,Australia,0,0,0,15,8,0
2020-02-17,Australia,0,2,0,15,10,0
2020-02-18,Australia,0,0,0,15,10,0
2020-02-19,Australia,0,0,0,15,10,0
2020-02-20,Australia,0,0,0,15,10,0
2020-02-21,Australia,0,1,0,15,11,0
2020-02-22,Australia,0,0,0,15,11,0
2020-02-23,Australia,0,0,0,15,11,0
2020-02-24,Australia,0,0,0,15,11,0
2020-02-25,Australia,0,0,0,15,11,0
2020-02-26,Australia,0,0,0,15,11,0
2020-02-27,Australia,0,0,0,15,11,0
2020-02-28,Australia,0,0,0,15,11,0
2020-02-29,Australia,10,0,0,25,11,0
2020-03-01,Australia,2,0,1,27,11,1
2020-03-02,Australia,3,0,0,30,11,1
2020-03-03,Australia,9,0,0,39,11,1
2020-03-04,Australia,13,0,1,52,11,2
2020-03-05,Australia,3,10,0,55,21,2
2020-03-06,Australia,5,0,0,60,21,2
2020-03-07,Australia,3,0,0,63,21,2
2020-03-08,Australia,13,0,1,76,21,3
2020-03-09,Australia,15,0,0,91,21,3
2020-03-10,Australia,16,0,0,107,21,3
2020-03-11,Australia,21,0,0,128,21,3
2020-03-12,Australia,0,0,0,128,21,3
2020-03-13,Australia,72,2,0,200,23,3
2020-03-14,Australia,50,0,0,250,23,3
2020-03-15,Australia,47,0,0,297,23,3
2020-03-16,Australia,80,0,0,377,23,3
2020-03-17,Australia,75,0,2,452,23,5
2020-03-18,Australia,116,0,1,568,23,6
2020-03-19,Australia,113,3,0,681,26,6
2020-03-20,Australia,110,0,1,791,26,7
2020-03-21,Australia,280,0,0,1071,26,7
2020-03-22,Australia,478,62,0,1549,88,7
2020-03-23,Australia,133,0,0,1682,88,7
2020-03-24,Australia,362,27,1,2044,115,8
2020-03-25,Australia,320,4,0,2364,119,8
2020-03-26,Australia,446,53,5,2810,172,13
2020-03-27,Australia,333,22,0,3143,194,13
2020-03-28,Australia,497,50,1,3640,244,14
2020-03-29,Australia,344,0,2,3984,244,16
2020-03-30,Australia,377,13,1,4361,257,17
2020-03-31,Australia,198,101,1,4559,358,18
2020-04-01,Australia,303,64,2,4862,422,20
2020-04-02,Australia,254,98,4,5116,520,24
2020-04-03,Australia,214,129,4,5330,649,28
2020-04-04,Australia,220,52,2,5550,701,30
2020-04-05,Australia,137,56,5,5687,757,35
2020-04-06,Australia,110,323,5,5797,1080,40
2020-04-07,Australia,98,0,5,5895,1080,45
2020-04-08,Australia,115,0,5,6010,1080,50
2020-04-09,Australia,98,392,1,6108,1472,51
2020-04-10,Australia,107,321,3,6215,1793,54
2020-04-11,Australia,88,13,3,6303,1806,57
2020-04-12,Australia,12,0,3,6315,1806,60
2020-04-13,Australia,36,0,1,6351,1806,61
2020-04-14,Australia,64,380,1,6415,2186,62
2020-04-15,Australia,25,0,1,6440,2186,63
2020-04-16,Australia,22,169,0,6462,2355,63
2020-04-17,Australia,60,1453,3,6522,3808,66
2020-04-18,Australia,46,316,1,6568,4124,67
2020-04-19,Australia,42,0,0,6610,4124,67
2020-04-20,Australia,13,167,0,6623,4291,67
2020-04-21,Australia,22,404,0,6645,4695,67
2020-04-22,Australia,7,237,0,6652,4932,67
2020-04-23,Australia,10,115,8,6662,5047,75
2020-04-24,Australia,15,89,4,6677,5136,79
2020-04-25,Australia,17,240,1,6694,5376,80
2020-04-26,Australia,20,165,3,6714,5541,83
2020-04-27,Australia,7,47,0,6721,5588,83
2020-04-28,Australia,23,77,6,6744,5665,89
2020-04-29,Australia,8,50,2,6752,5715,91
2020-04-30,Australia,14,27,2,6766,5742,93
2020-05-01,Australia,12,33,0,6778,5775,93
2020-05-02,Australia,21,39,1,6799,5814,94
2020-05-03,Australia,23,35,1,6822,5849,95
2020-05-04,Australia,25,38,1,6847,5887,96
2020-05-05,Australia,28,88,1,6875,5975,97
2020-05-06,Australia,19,56,0,6894,6031,97
2020-05-07,Australia,19,47,0,6913,6078,97
2020-05-08,Australia,5,44,0,6918,6122,97
2020-05-09,Australia,21,19,0,6939,6141,97
2020-05-10,Australia,9,26,0,6948,6167,97
2020-05-11,Australia,22,46,0,6970,6213,97
2020-05-12,Australia,10,57,1,6980,6270,98
2020-05-13,Australia,9,27,0,6989,6297,98
2020-05-14,Australia,30,37,0,7019,6334,98
2020-05-15,Australia,16,25,0,7035,6359,98
2020-05-16,Australia,9,5,0,7044,6364,98
2020-05-17,Australia,10,28,1,7054,6392,99
2020-05-18,Australia,14,21,0,7068,6413,99
2020-05-19,Australia,4,18,1,7072,6431,100
2020-05-20,Australia,9,39,0,7081,6470,100
2020-05-21,Australia,14,8,1,7095,6478,101
2020-05-22,Australia,4,7,0,7099,6485,101
2020-05-23,Australia,15,23,1,7114,6508,102
2020-05-24,Australia,0,23,0,7114,6531,102
2020-05-25,Australia,12,21,0,7126,6552,102
2020-05-26,Australia,13,8,1,7139,6560,103
2020-05-27,Australia,11,19,0,7150,6579,103
2020-05-28,Australia,15,-3,0,7165,6576,103
2020-05-29,Australia,19,29,0,7184,6605,103
2020-05-30,Australia,8,9,0,7192,6614,103
2020-05-31,Australia,10,4,0,7202,6618,103
2020-06-01,Australia,19,8,-1,7221,6626,102
2020-06-02,Australia,8,10,0,7229,6636,102
2020-06-03,Australia,11,12,0,7240,6648,102
2020-06-04,Australia,7,35,0,7247,6683,102
2020-06-05,Australia,5,5,0,7252,6688,102
2020-06-06,Australia,7,15,0,7259,6703,102
2020-06-07,Australia,6,3,0,7265,6706,102
2020-06-08,Australia,2,14,0,7267,6720,102
2020-06-09,Australia,7,20,0,7274,6740,102
2020-06-10,Australia,11,19,0,7285,6759,102
2020-06-11,Australia,4,23,0,7289,6782,102
2020-06-12,Australia,5,21,0,7294,6803,102
2020-06-13,Australia,26,35,0,7320,6838,102
2020-06-14,Australia,15,13,0,7335,6851,102
2020-06-15,Australia,12,5,0,7347,6856,102
2020-06-16,Australia,23,5,0,7370,6861,102
2020-06-17,Australia,21,16,0,7391,6877,102
2020-06-18,Australia,18,1,0,7409,6878,102
2020-06-19,Australia,2,3,0,7411,6881,102
2020-06-20,Australia,50,15,0,7461,6896,102
2020-06-21,Australia,13,7,0,7474,6903,102
2020-06-22,Australia,18,12,0,7492,6915,102
2020-06-23,Australia,29,9,1,7521,6924,103
2020-06-24,Australia,37,7,1,7558,6931,104
2020-06-25,Australia,37,27,0,7595,6958,104
2020-06-26,Australia,6,2,0,7601,6960,104
2020-06-27,Australia,85,33,0,7686,6993,104
2020-06-28,Australia,78,14,0,7764,7007,104
2020-06-29,Australia,70,30,0,7834,7037,104
2020-06-30,Australia,86,3,0,7920,7040,104
2020-07-01,Australia,81,50,0,8001,7090,104
2020-07-02,Australia,65,40,0,8066,7130,104
2020-07-03,Australia,194,189,0,8260,7319,104
2020-07-04,Australia,183,80,0,8443,7399,104
2020-07-05,Australia,140,21,2,8583,7420,106
2020-07-06,Australia,172,35,0,8755,7455,106
2020-07-07,Australia,131,32,0,8886,7487,106
2020-07-08,Australia,170,86,0,9056,7573,106
2020-07-09,Australia,318,3,0,9374,7576,106
2020-07-10,Australia,179,157,1,9553,7733,107
2020-07-11,Australia,244,-6,1,9797,7727,108
2020-07-12,Australia,183,42,0,9980,7769,108
2020-07-13,Australia,271,66,0,10251,7835,108
