Date,Country,Confirmed,Recovered,Deceased,Total_Confirmed,Total_Recovered,Total_Deceased
2020-01-23,Lebanon,0,0,0,0,0,0
2020-01-24,Lebanon,0,0,0,0,0,0
2020-01-25,Lebanon,0,0,0,0,0,0
2020-01-26,Lebanon,0,0,0,0,0,0
2020-01-27,Lebanon,0,0,0,0,0,0
2020-01-28,Lebanon,0,0,0,0,0,0
2020-01-29,Lebanon,0,0,0,0,0,0
2020-01-30,Lebanon,0,0,0,0,0,0
2020-01-31,Lebanon,0,0,0,0,0,0
2020-02-01,Lebanon,0,0,0,0,0,0
2020-02-02,Lebanon,0,0,0,0,0,0
2020-02-03,Lebanon,0,0,0,0,0,0
2020-02-04,Lebanon,0,0,0,0,0,0
2020-02-05,Lebanon,0,0,0,0,0,0
2020-02-06,Lebanon,0,0,0,0,0,0
2020-02-07,Lebanon,0,0,0,0,0,0
2020-02-08,Lebanon,0,0,0,0,0,0
2020-02-09,Lebanon,0,0,0,0,0,0
2020-02-10,Lebanon,0,0,0,0,0,0
2020-02-11,Lebanon,0,0,0,0,0,0
2020-02-12,Lebanon,0,0,0,0,0,0
2020-02-13,Lebanon,0,0,0,0,0,0
2020-02-14,Lebanon,0,0,0,0,0,0
2020-02-15,Lebanon,0,0,0,0,0,0
2020-02-16,Lebanon,0,0,0,0,0,0
2020-02-17,Lebanon,0,0,0,0,0,0
2020-02-18,Lebanon,0,0,0,0,0,0
2020-02-19,Lebanon,0,0,0,0,0,0
2020-02-20,Lebanon,0,0,0,0,0,0
2020-02-21,Lebanon,1,0,0,1,0,0
2020-02-22,Lebanon,0,0,0,1,0,0
2020-02-23,Lebanon,0,0,0,1,0,0
2020-02-24,Lebanon,0,0,0,1,0,0
2020-02-25,Lebanon,0,0,0,1,0,0
2020-02-26,Lebanon,1,0,0,2,0,0
2020-02-27,Lebanon,0,0,0,2,0,0
2020-02-28,Lebanon,0,0,0,2,0,0
2020-02-29,Lebanon,2,0,0,4,0,0
2020-03-01,Lebanon,6,0,0,10,0,0
2020-03-02,Lebanon,3,0,0,13,0,0
2020-03-03,Lebanon,0,0,0,13,0,0
2020-03-04,Lebanon,0,1,0,13,1,0
2020-03-05,Lebanon,3,0,0,16,1,0
2020-03-06,Lebanon,6,0,0,22,1,0
2020-03-07,Lebanon,0,0,0,22,1,0
2020-03-08,Lebanon,10,0,0,32,1,0
2020-03-09,Lebanon,0,0,0,32,1,0
2020-03-10,Lebanon,9,0,1,41,1,1
2020-03-11,Lebanon,20,0,2,61,1,3
2020-03-12,Lebanon,0,0,0,61,1,3
2020-03-13,Lebanon,16,0,0,77,1,3
2020-03-14,Lebanon,16,0,0,93,1,3
2020-03-15,Lebanon,17,0,0,110,1,3
2020-03-16,Lebanon,0,0,0,110,1,3
2020-03-17,Lebanon,10,2,0,120,3,3
2020-03-18,Lebanon,13,0,0,133,3,3
2020-03-19,Lebanon,24,1,1,157,4,4
2020-03-20,Lebanon,6,0,0,163,4,4
2020-03-21,Lebanon,24,0,0,187,4,4
2020-03-22,Lebanon,61,4,0,248,8,4
2020-03-23,Lebanon,19,0,0,267,8,4
2020-03-24,Lebanon,51,0,0,318,8,4
2020-03-25,Lebanon,15,12,2,333,20,6
2020-03-26,Lebanon,35,3,0,368,23,6
2020-03-27,Lebanon,23,4,2,391,27,8
2020-03-28,Lebanon,21,3,0,412,30,8
2020-03-29,Lebanon,26,0,2,438,30,10
2020-03-30,Lebanon,8,5,1,446,35,11
2020-03-31,Lebanon,24,2,1,470,37,12
2020-04-01,Lebanon,9,6,2,479,43,14
2020-04-02,Lebanon,15,3,2,494,46,16
2020-04-03,Lebanon,14,4,1,508,50,17
2020-04-04,Lebanon,12,4,0,520,54,17
2020-04-05,Lebanon,7,0,1,527,54,18
2020-04-06,Lebanon,14,6,1,541,60,19
2020-04-07,Lebanon,7,2,0,548,62,19
2020-04-08,Lebanon,28,0,0,576,62,19
2020-04-09,Lebanon,6,5,0,582,67,19
2020-04-10,Lebanon,27,9,1,609,76,20
2020-04-11,Lebanon,10,1,0,619,77,20
2020-04-12,Lebanon,11,3,0,630,80,20
2020-04-13,Lebanon,2,0,0,632,80,20
2020-04-14,Lebanon,9,0,1,641,80,21
2020-04-15,Lebanon,17,5,0,658,85,21
2020-04-16,Lebanon,5,1,0,663,86,21
2020-04-17,Lebanon,5,0,0,668,86,21
2020-04-18,Lebanon,4,13,0,672,99,21
2020-04-19,Lebanon,1,3,0,673,102,21
2020-04-20,Lebanon,4,1,0,677,103,21
2020-04-21,Lebanon,0,5,0,677,108,21
2020-04-22,Lebanon,5,5,1,682,113,22
2020-04-23,Lebanon,6,27,0,688,140,22
2020-04-24,Lebanon,8,0,0,696,140,22
2020-04-25,Lebanon,8,3,2,704,143,24
2020-04-26,Lebanon,3,2,0,707,145,24
2020-04-27,Lebanon,3,0,0,710,145,24
2020-04-28,Lebanon,7,0,0,717,145,24
2020-04-29,Lebanon,4,5,0,721,150,24
2020-04-30,Lebanon,4,0,0,725,150,24
2020-05-01,Lebanon,4,42,0,729,192,24
2020-05-02,Lebanon,4,5,1,733,197,25
2020-05-03,Lebanon,4,3,0,737,200,25
2020-05-04,Lebanon,3,0,0,740,200,25
2020-05-05,Lebanon,1,6,0,741,206,25
2020-05-06,Lebanon,9,0,0,750,206,25
2020-05-07,Lebanon,34,14,0,784,220,25
2020-05-08,Lebanon,12,3,1,796,223,26
2020-05-09,Lebanon,13,11,0,809,234,26
2020-05-10,Lebanon,36,0,0,845,234,26
2020-05-11,Lebanon,14,0,0,859,234,26
2020-05-12,Lebanon,11,0,0,870,234,26
2020-05-13,Lebanon,8,2,0,878,236,26
2020-05-14,Lebanon,8,0,0,886,236,26
2020-05-15,Lebanon,5,10,0,891,246,26
2020-05-16,Lebanon,11,1,0,902,247,26
2020-05-17,Lebanon,9,0,0,911,247,26
2020-05-18,Lebanon,20,4,0,931,251,26
2020-05-19,Lebanon,23,0,0,954,251,26
2020-05-20,Lebanon,7,0,0,961,251,26
2020-05-21,Lebanon,63,412,0,1024,663,26
2020-05-22,Lebanon,62,0,0,1086,663,26
2020-05-23,Lebanon,11,4,0,1097,667,26
2020-05-24,Lebanon,17,21,0,1114,688,26
2020-05-25,Lebanon,5,0,0,1119,688,26
2020-05-26,Lebanon,21,1,0,1140,689,26
2020-05-27,Lebanon,21,3,0,1161,692,26
2020-05-28,Lebanon,7,7,0,1168,699,26
2020-05-29,Lebanon,4,6,0,1172,705,26
2020-05-30,Lebanon,19,3,0,1191,708,26
2020-05-31,Lebanon,29,4,1,1220,712,27
2020-06-01,Lebanon,13,3,0,1233,715,27
2020-06-02,Lebanon,9,4,0,1242,719,27
2020-06-03,Lebanon,14,5,0,1256,724,27
2020-06-04,Lebanon,50,7,1,1306,731,28
2020-06-05,Lebanon,6,37,0,1312,768,28
2020-06-06,Lebanon,8,0,1,1320,768,29
2020-06-07,Lebanon,11,0,1,1331,768,30
2020-06-08,Lebanon,19,11,0,1350,779,30
2020-06-09,Lebanon,18,16,0,1368,795,30
2020-06-10,Lebanon,20,37,0,1388,832,30
2020-06-11,Lebanon,14,13,1,1402,845,31
2020-06-12,Lebanon,20,8,0,1422,853,31
2020-06-13,Lebanon,20,15,1,1442,868,32
2020-06-14,Lebanon,4,0,0,1446,868,32
2020-06-15,Lebanon,18,7,0,1464,875,32
2020-06-16,Lebanon,9,14,0,1473,889,32
2020-06-17,Lebanon,16,18,0,1489,907,32
2020-06-18,Lebanon,6,37,0,1495,944,32
2020-06-19,Lebanon,15,16,0,1510,960,32
2020-06-20,Lebanon,26,46,0,1536,1006,32
2020-06-21,Lebanon,51,62,0,1587,1068,32
2020-06-22,Lebanon,16,9,0,1603,1077,32
2020-06-23,Lebanon,19,21,0,1622,1098,32
2020-06-24,Lebanon,22,5,1,1644,1103,33
2020-06-25,Lebanon,18,41,0,1662,1144,33
2020-06-26,Lebanon,35,0,0,1697,1144,33
2020-06-27,Lebanon,22,9,0,1719,1153,33
2020-06-28,Lebanon,21,0,1,1740,1153,34
2020-06-29,Lebanon,5,17,0,1745,1170,34
2020-06-30,Lebanon,33,13,0,1778,1183,34
2020-07-01,Lebanon,10,40,0,1788,1223,34
2020-07-02,Lebanon,8,19,1,1796,1242,35
2020-07-03,Lebanon,34,50,0,1830,1292,35
2020-07-04,Lebanon,25,12,0,1855,1304,35
2020-07-05,Lebanon,18,7,1,1873,1311,36
2020-07-06,Lebanon,12,0,0,1885,1311,36
2020-07-07,Lebanon,22,37,0,1907,1348,36
2020-07-08,Lebanon,39,20,0,1946,1368,36
2020-07-09,Lebanon,65,0,0,2011,1368,36
2020-07-10,Lebanon,71,34,0,2082,1402,36
2020-07-11,Lebanon,86,0,0,2168,1402,36
2020-07-12,Lebanon,166,18,0,2334,1420,36
2020-07-13,Lebanon,85,3,0,2419,1423,36
2020-07-14,Lebanon,32,29,1,2451,1452,37
2020-07-15,Lebanon,91,3,1,2542,1455,38
2020-07-16,Lebanon,57,30,2,2599,1485,40
2020-07-17,Lebanon,101,0,0,2700,1485,40
2020-07-18,Lebanon,75,0,0,2775,1485,40
2020-07-19,Lebanon,84,30,0,2859,1515,40
2020-07-20,Lebanon,46,47,1,2905,1562,41
2020-07-21,Lebanon,75,15,0,2980,1577,41
2020-07-22,Lebanon,124,30,2,3104,1607,43
2020-07-23,Lebanon,156,12,0,3260,1619,43
2020-07-24,Lebanon,147,47,3,3407,1666,46
2020-07-25,Lebanon,175,5,1,3582,1671,47
2020-07-26,Lebanon,168,21,4,3750,1692,51
2020-07-27,Lebanon,132,17,0,3882,1709,51
2020-07-28,Lebanon,141,1,3,4023,1710,54
2020-07-29,Lebanon,182,43,1,4205,1753,55
2020-07-30,Lebanon,129,0,2,4334,1753,57
2020-07-31,Lebanon,221,8,4,4555,1761,61
2020-08-01,Lebanon,175,0,0,4730,1761,61
2020-08-02,Lebanon,155,34,1,4885,1795,62
2020-08-03,Lebanon,177,42,3,5062,1837,65
2020-08-04,Lebanon,0,0,0,5062,1837,65
2020-08-05,Lebanon,355,43,3,5417,1880,68
2020-08-06,Lebanon,255,94,2,5672,1974,70
2020-08-07,Lebanon,279,68,0,5951,2042,70
2020-08-08,Lebanon,272,1,8,6223,2043,78
2020-08-09,Lebanon,294,84,0,6517,2127,78
2020-08-10,Lebanon,295,163,2,6812,2290,80
2020-08-11,Lebanon,309,87,7,7121,2377,87
2020-08-12,Lebanon,292,30,2,7413,2407,89
2020-08-13,Lebanon,298,89,3,7711,2496,92
2020-08-14,Lebanon,334,55,2,8045,2551,94
2020-08-15,Lebanon,397,99,3,8442,2650,97
2020-08-16,Lebanon,439,74,6,8881,2724,103
2020-08-17,Lebanon,456,85,2,9337,2809,105
2020-08-18,Lebanon,421,43,2,9758,2852,107
2020-08-19,Lebanon,589,76,2,10347,2928,109
2020-08-20,Lebanon,605,112,4,10952,3040,113
2020-08-21,Lebanon,628,164,3,11580,3204,116
2020-08-22,Lebanon,611,142,5,12191,3346,121
2020-08-23,Lebanon,507,279,2,12698,3625,123
2020-08-24,Lebanon,457,79,3,13155,3704,126
2020-08-25,Lebanon,532,19,12,13687,3723,138
2020-08-26,Lebanon,561,232,1,14248,3955,139
2020-08-27,Lebanon,689,178,7,14937,4133,146
2020-08-28,Lebanon,676,127,2,15613,4260,148
2020-08-29,Lebanon,662,224,7,16275,4484,155
2020-08-30,Lebanon,595,209,5,16870,4693,160
2020-08-31,Lebanon,438,118,7,17308,4811,167
2020-09-01,Lebanon,469,177,4,17777,4988,171
2020-09-02,Lebanon,598,207,6,18375,5195,177
2020-09-03,Lebanon,588,143,2,18963,5338,179
2020-09-04,Lebanon,527,254,4,19490,5592,183
2020-09-05,Lebanon,521,276,4,20011,5868,187
2020-09-06,Lebanon,415,271,4,20426,6139,191
2020-09-07,Lebanon,400,291,9,20826,6430,200
2020-09-08,Lebanon,498,292,7,21324,6722,207
2020-09-09,Lebanon,553,302,5,21877,7024,212
2020-09-10,Lebanon,560,288,7,22437,7312,219
2020-09-11,Lebanon,546,0,10,22983,7312,229
2020-09-12,Lebanon,686,624,10,23669,7936,239
2020-09-13,Lebanon,641,398,2,24310,8334,241
2020-09-14,Lebanon,1091,431,5,25401,8765,246
2020-09-15,Lebanon,48,451,6,25449,9216,252
2020-09-16,Lebanon,634,418,7,26083,9634,259
2020-09-17,Lebanon,685,583,4,26768,10217,263
2020-09-18,Lebanon,750,522,18,27518,10739,281
2020-09-19,Lebanon,779,701,5,28297,11440,286
2020-09-20,Lebanon,1006,607,11,29303,12047,297
2020-09-21,Lebanon,684,460,10,29987,12507,307
2020-09-22,Lebanon,865,371,8,30852,12878,315
2020-09-23,Lebanon,940,649,13,31792,13527,328
2020-09-24,Lebanon,1027,585,1,32819,14112,329
2020-09-25,Lebanon,1143,666,4,33962,14778,333
2020-09-26,Lebanon,1280,656,7,35242,15434,340
2020-09-27,Lebanon,1012,655,7,36254,16089,347
2020-09-28,Lebanon,1018,587,4,37272,16676,351
2020-09-29,Lebanon,1105,434,10,38377,17110,361
2020-09-30,Lebanon,1257,455,6,39634,17565,367
2020-10-01,Lebanon,1248,538,7,40882,18103,374
2020-10-02,Lebanon,1291,636,12,42173,18739,386
2020-10-03,Lebanon,1321,520,12,43494,19259,398
2020-10-04,Lebanon,988,523,8,44482,19782,406
2020-10-05,Lebanon,1175,461,8,45657,20243,414
