Date,Country,Confirmed,Recovered,Deceased,Total_Confirmed,Total_Recovered,Total_Deceased
2020-01-23,Italy,0,0,0,0,0,0
2020-01-24,Italy,0,0,0,0,0,0
2020-01-25,Italy,0,0,0,0,0,0
2020-01-26,Italy,0,0,0,0,0,0
2020-01-27,Italy,0,0,0,0,0,0
2020-01-28,Italy,0,0,0,0,0,0
2020-01-29,Italy,0,0,0,0,0,0
2020-01-30,Italy,0,0,0,0,0,0
2020-01-31,Italy,2,0,0,2,0,0
2020-02-01,Italy,0,0,0,2,0,0
2020-02-02,Italy,0,0,0,2,0,0
2020-02-03,Italy,0,0,0,2,0,0
2020-02-04,Italy,0,0,0,2,0,0
2020-02-05,Italy,0,0,0,2,0,0
2020-02-06,Italy,0,0,0,2,0,0
2020-02-07,Italy,1,0,0,3,0,0
2020-02-08,Italy,0,0,0,3,0,0
2020-02-09,Italy,0,0,0,3,0,0
2020-02-10,Italy,0,0,0,3,0,0
2020-02-11,Italy,0,0,0,3,0,0
2020-02-12,Italy,0,0,0,3,0,0
2020-02-13,Italy,0,0,0,3,0,0
2020-02-14,Italy,0,0,0,3,0,0
2020-02-15,Italy,0,0,0,3,0,0
2020-02-16,Italy,0,0,0,3,0,0
2020-02-17,Italy,0,0,0,3,0,0
2020-02-18,Italy,0,0,0,3,0,0
2020-02-19,Italy,0,0,0,3,0,0
2020-02-20,Italy,0,0,0,3,0,0
2020-02-21,Italy,17,0,1,20,0,1
2020-02-22,Italy,42,1,1,62,1,2
2020-02-23,Italy,93,1,1,155,2,3
2020-02-24,Italy,74,-1,4,229,1,7
2020-02-25,Italy,93,0,3,322,1,10
2020-02-26,Italy,131,2,2,453,3,12
2020-02-27,Italy,202,42,5,655,45,17
2020-02-28,Italy,233,1,4,888,46,21
2020-02-29,Italy,240,0,8,1128,46,29
2020-03-01,Italy,566,37,5,1694,83,34
2020-03-02,Italy,342,66,18,2036,149,52
2020-03-03,Italy,466,11,27,2502,160,79
2020-03-04,Italy,587,116,28,3089,276,107
2020-03-05,Italy,769,138,41,3858,414,148
2020-03-06,Italy,778,109,49,4636,523,197
2020-03-07,Italy,1247,66,36,5883,589,233
2020-03-08,Italy,1492,33,133,7375,622,366
2020-03-09,Italy,1797,102,97,9172,724,463
2020-03-10,Italy,977,0,168,10149,724,631
2020-03-11,Italy,2313,321,196,12462,1045,827
2020-03-12,Italy,2651,0,189,15113,1045,1016
2020-03-13,Italy,2547,394,250,17660,1439,1266
2020-03-14,Italy,3497,527,175,21157,1966,1441
2020-03-15,Italy,3590,369,368,24747,2335,1809
2020-03-16,Italy,3233,414,349,27980,2749,2158
2020-03-17,Italy,3526,192,345,31506,2941,2503
2020-03-18,Italy,4207,1084,475,35713,4025,2978
2020-03-19,Italy,5322,415,427,41035,4440,3405
2020-03-20,Italy,5986,0,627,47021,4440,4032
2020-03-21,Italy,6557,1632,793,53578,6072,4825
2020-03-22,Italy,5560,952,651,59138,7024,5476
2020-03-23,Italy,4789,0,601,63927,7024,6077
2020-03-24,Italy,5249,1302,743,69176,8326,6820
2020-03-25,Italy,5210,1036,683,74386,9362,7503
2020-03-26,Italy,6203,999,712,80589,10361,8215
2020-03-27,Italy,5909,589,919,86498,10950,9134
2020-03-28,Italy,5974,1434,889,92472,12384,10023
2020-03-29,Italy,5217,646,756,97689,13030,10779
2020-03-30,Italy,4050,1590,812,101739,14620,11591
2020-03-31,Italy,4053,1109,837,105792,15729,12428
2020-04-01,Italy,4782,1118,727,110574,16847,13155
2020-04-02,Italy,4668,1431,760,115242,18278,13915
2020-04-03,Italy,4585,1480,766,119827,19758,14681
2020-04-04,Italy,4805,1238,681,124632,20996,15362
2020-04-05,Italy,4316,819,525,128948,21815,15887
2020-04-06,Italy,3599,1022,636,132547,22837,16523
2020-04-07,Italy,3039,1555,604,135586,24392,17127
2020-04-08,Italy,3836,2099,542,139422,26491,17669
2020-04-09,Italy,4204,1979,610,143626,28470,18279
2020-04-10,Italy,3951,1985,570,147577,30455,18849
2020-04-11,Italy,4694,2079,619,152271,32534,19468
2020-04-12,Italy,4092,1677,431,156363,34211,19899
2020-04-13,Italy,3153,1224,566,159516,35435,20465
2020-04-14,Italy,2972,1695,602,162488,37130,21067
2020-04-15,Italy,2667,962,578,165155,38092,21645
2020-04-16,Italy,3786,2072,525,168941,40164,22170
2020-04-17,Italy,3493,2563,575,172434,42727,22745
2020-04-18,Italy,3491,2200,482,175925,44927,23227
2020-04-19,Italy,3047,2128,433,178972,47055,23660
2020-04-20,Italy,2256,1822,454,181228,48877,24114
2020-04-21,Italy,2729,2723,534,183957,51600,24648
2020-04-22,Italy,3370,2943,437,187327,54543,25085
2020-04-23,Italy,2646,3033,464,189973,57576,25549
2020-04-24,Italy,3021,2922,420,192994,60498,25969
2020-04-25,Italy,2357,2622,415,195351,63120,26384
2020-04-26,Italy,2324,1808,260,197675,64928,26644
2020-04-27,Italy,1739,1696,333,199414,66624,26977
2020-04-28,Italy,2091,2317,382,201505,68941,27359
