Date,Country,Confirmed,Recovered,Deceased,Total_Confirmed,Total_Recovered,Total_Deceased
2020-01-23,Belgium,0,0,0,0,0,0
2020-01-24,Belgium,0,0,0,0,0,0
2020-01-25,Belgium,0,0,0,0,0,0
2020-01-26,Belgium,0,0,0,0,0,0
2020-01-27,Belgium,0,0,0,0,0,0
2020-01-28,Belgium,0,0,0,0,0,0
2020-01-29,Belgium,0,0,0,0,0,0
2020-01-30,Belgium,0,0,0,0,0,0
2020-01-31,Belgium,0,0,0,0,0,0
2020-02-01,Belgium,0,0,0,0,0,0
2020-02-02,Belgium,0,0,0,0,0,0
2020-02-03,Belgium,0,0,0,0,0,0
2020-02-04,Belgium,1,0,0,1,0,0
2020-02-05,Belgium,0,0,0,1,0,0
2020-02-06,Belgium,0,0,0,1,0,0
2020-02-07,Belgium,0,0,0,1,0,0
2020-02-08,Belgium,0,0,0,1,0,0
2020-02-09,Belgium,0,0,0,1,0,0
2020-02-10,Belgium,0,0,0,1,0,0
2020-02-11,Belgium,0,0,0,1,0,0
2020-02-12,Belgium,0,0,0,1,0,0
2020-02-13,Belgium,0,0,0,1,0,0
2020-02-14,Belgium,0,0,0,1,0,0
2020-02-15,Belgium,0,0,0,1,0,0
2020-02-16,Belgium,0,0,0,1,0,0
2020-02-17,Belgium,0,1,0,1,1,0
2020-02-18,Belgium,0,0,0,1,1,0
2020-02-19,Belgium,0,0,0,1,1,0
2020-02-20,Belgium,0,0,0,1,1,0
2020-02-21,Belgium,0,0,0,1,1,0
2020-02-22,Belgium,0,0,0,1,1,0
2020-02-23,Belgium,0,0,0,1,1,0
2020-02-24,Belgium,0,0,0,1,1,0
2020-02-25,Belgium,0,0,0,1,1,0
2020-02-26,Belgium,0,0,0,1,1,0
2020-02-27,Belgium,0,0,0,1,1,0
2020-02-28,Belgium,0,0,0,1,1,0
2020-02-29,Belgium,0,0,0,1,1,0
2020-03-01,Belgium,1,0,0,2,1,0
2020-03-02,Belgium,6,0,0,8,1,0
2020-03-03,Belgium,5,0,0,13,1,0
2020-03-04,Belgium,10,0,0,23,1,0
2020-03-05,Belgium,27,0,0,50,1,0
2020-03-06,Belgium,59,0,0,109,1,0
2020-03-07,Belgium,60,0,0,169,1,0
2020-03-08,Belgium,31,0,0,200,1,0
2020-03-09,Belgium,39,0,0,239,1,0
2020-03-10,Belgium,28,0,0,267,1,0
2020-03-11,Belgium,47,0,3,314,1,3
2020-03-12,Belgium,0,0,0,314,1,3
2020-03-13,Belgium,245,0,0,559,1,3
2020-03-14,Belgium,130,0,1,689,1,4
2020-03-15,Belgium,197,0,0,886,1,4
2020-03-16,Belgium,172,0,1,1058,1,5
2020-03-17,Belgium,185,0,5,1243,1,10
2020-03-18,Belgium,243,30,4,1486,31,14
2020-03-19,Belgium,309,0,7,1795,31,21
2020-03-20,Belgium,462,-30,16,2257,1,37
2020-03-21,Belgium,558,262,30,2815,263,67
2020-03-22,Belgium,586,0,8,3401,263,75
2020-03-23,Belgium,342,0,13,3743,263,88
2020-03-24,Belgium,526,198,34,4269,461,122
2020-03-25,Belgium,668,86,56,4937,547,178
2020-03-26,Belgium,1298,128,42,6235,675,220
2020-03-27,Belgium,1049,183,69,7284,858,289
2020-03-28,Belgium,1850,205,64,9134,1063,353
2020-03-29,Belgium,1702,296,78,10836,1359,431
2020-03-30,Belgium,1063,168,82,11899,1527,513
2020-03-31,Belgium,876,169,192,12775,1696,705
2020-04-01,Belgium,1189,436,123,13964,2132,828
2020-04-02,Belgium,1384,363,183,15348,2495,1011
2020-04-03,Belgium,1422,377,132,16770,2872,1143
2020-04-04,Belgium,1661,375,140,18431,3247,1283
2020-04-05,Belgium,1260,504,164,19691,3751,1447
2020-04-06,Belgium,1123,235,185,20814,3986,1632
2020-04-07,Belgium,1380,171,403,22194,4157,2035
2020-04-08,Belgium,1209,524,205,23403,4681,2240
2020-04-09,Belgium,1580,483,283,24983,5164,2523
2020-04-10,Belgium,1684,404,496,26667,5568,3019
2020-04-11,Belgium,1351,418,327,28018,5986,3346
2020-04-12,Belgium,1629,477,254,29647,6463,3600
2020-04-13,Belgium,942,244,303,30589,6707,3903
2020-04-14,Belgium,530,161,254,31119,6868,4157
2020-04-15,Belgium,2454,239,283,33573,7107,4440
2020-04-16,Belgium,1236,455,417,34809,7562,4857
2020-04-17,Belgium,1329,399,306,36138,7961,5163
2020-04-18,Belgium,1045,387,290,37183,8348,5453
2020-04-19,Belgium,1313,409,230,38496,8757,5683
2020-04-20,Belgium,1487,138,145,39983,8895,5828
2020-04-21,Belgium,973,107,170,40956,9002,5998
2020-04-22,Belgium,933,431,264,41889,9433,6262
2020-04-23,Belgium,908,367,228,42797,9800,6490
2020-04-24,Belgium,1496,322,189,44293,10122,6679
2020-04-25,Belgium,1032,295,238,45325,10417,6917
2020-04-26,Belgium,809,368,177,46134,10785,7094
2020-04-27,Belgium,553,93,113,46687,10878,7207
2020-04-28,Belgium,647,65,124,47334,10943,7331
2020-04-29,Belgium,525,340,170,47859,11283,7501
2020-04-30,Belgium,660,293,93,48519,11576,7594
2020-05-01,Belgium,513,316,109,49032,11892,7703
2020-05-02,Belgium,485,319,62,49517,12211,7765
2020-05-03,Belgium,389,98,79,49906,12309,7844
2020-05-04,Belgium,361,69,80,50267,12378,7924
2020-05-05,Belgium,242,63,92,50509,12441,8016
2020-05-06,Belgium,272,290,323,50781,12731,8339
2020-05-07,Belgium,639,249,76,51420,12980,8415
2020-05-08,Belgium,591,221,106,52011,13201,8521
2020-05-09,Belgium,585,210,60,52596,13411,8581
2020-05-10,Belgium,485,231,75,53081,13642,8656
2020-05-11,Belgium,368,55,51,53449,13697,8707
2020-05-12,Belgium,330,35,54,53779,13732,8761
2020-05-13,Belgium,202,205,82,53981,13937,8843
2020-05-14,Belgium,307,174,60,54288,14111,8903
2020-05-15,Belgium,356,190,56,54644,14301,8959
2020-05-16,Belgium,345,159,46,54989,14460,9005
2020-05-17,Belgium,291,170,47,55280,14630,9052
2020-05-18,Belgium,279,27,28,55559,14657,9080
2020-05-19,Belgium,232,30,28,55791,14687,9108
2020-05-20,Belgium,192,160,42,55983,14847,9150
2020-05-21,Belgium,252,141,36,56235,14988,9186
2020-05-22,Belgium,276,135,26,56511,15123,9212
2020-05-23,Belgium,299,32,25,56810,15155,9237
2020-05-24,Belgium,282,117,43,57092,15272,9280
2020-05-25,Belgium,250,25,32,57342,15297,9312
2020-05-26,Belgium,113,23,22,57455,15320,9334
2020-05-27,Belgium,137,145,30,57592,15465,9364
2020-05-28,Belgium,257,107,24,57849,15572,9388
2020-05-29,Belgium,212,110,42,58061,15682,9430
2020-05-30,Belgium,125,87,23,58186,15769,9453
2020-05-31,Belgium,195,118,14,58381,15887,9467
2020-06-01,Belgium,136,32,19,58517,15919,9486
2020-06-02,Belgium,98,15,19,58615,15934,9505
2020-06-03,Belgium,70,25,17,58685,15959,9522
2020-06-04,Belgium,82,89,26,58767,16048,9548
2020-06-05,Belgium,140,64,18,58907,16112,9566
2020-06-06,Belgium,165,78,14,59072,16190,9580
2020-06-07,Belgium,154,101,15,59226,16291,9595
2020-06-08,Belgium,122,24,11,59348,16315,9606
2020-06-09,Belgium,89,9,13,59437,16324,9619
2020-06-10,Belgium,132,68,10,59569,16392,9629
2020-06-11,Belgium,142,61,7,59711,16453,9636
2020-06-12,Belgium,108,45,10,59819,16498,9646
2020-06-13,Belgium,99,49,4,59918,16547,9650
2020-06-14,Belgium,111,42,5,60029,16589,9655
2020-06-15,Belgium,71,21,6,60100,16610,9661
2020-06-16,Belgium,55,15,2,60155,16625,9663
2020-06-17,Belgium,89,59,12,60244,16684,9675
2020-06-18,Belgium,104,40,8,60348,16724,9683
2020-06-19,Belgium,128,27,12,60476,16751,9695
2020-06-20,Belgium,74,20,1,60550,16771,9696
2020-06-21,Belgium,0,0,0,60550,16771,9696
2020-06-22,Belgium,0,0,0,60550,16771,9696
2020-06-23,Belgium,260,0,17,60810,16771,9713
2020-06-24,Belgium,88,0,9,60898,16771,9722
2020-06-25,Belgium,109,119,4,61007,16890,9726
2020-06-26,Belgium,99,28,5,61106,16918,9731
2020-06-27,Belgium,103,23,1,61209,16941,9732
2020-06-28,Belgium,86,0,0,61295,16941,9732
2020-06-29,Belgium,66,0,0,61361,16941,9732
2020-06-30,Belgium,66,43,15,61427,16984,9747
2020-07-01,Belgium,82,37,7,61509,17021,9754
2020-07-02,Belgium,89,23,7,61598,17044,9761
2020-07-03,Belgium,129,29,4,61727,17073,9765
2020-07-04,Belgium,111,18,6,61838,17091,9771
2020-07-05,Belgium,178,0,0,62016,17091,9771
2020-07-06,Belgium,42,0,3,62058,17091,9774
2020-07-07,Belgium,0,31,0,62058,17122,9774
2020-07-08,Belgium,65,16,2,62123,17138,9776
2020-07-09,Belgium,87,21,2,62210,17159,9778
2020-07-10,Belgium,147,20,3,62357,17179,9781
2020-07-11,Belgium,112,17,1,62469,17196,9782
2020-07-12,Belgium,238,0,0,62707,17196,9782
2020-07-13,Belgium,0,0,0,62707,17196,9782
2020-07-14,Belgium,74,27,5,62781,17223,9787
2020-07-15,Belgium,91,19,1,62872,17242,9788
2020-07-16,Belgium,366,11,7,63238,17253,9795
2020-07-17,Belgium,261,36,5,63499,17289,9800
2020-07-18,Belgium,207,0,0,63706,17289,9800
2020-07-19,Belgium,0,0,0,63706,17289,9800
2020-07-20,Belgium,388,32,5,64094,17321,9805
2020-07-21,Belgium,164,9,0,64258,17330,9805
2020-07-22,Belgium,369,17,3,64627,17347,9808
2020-07-23,Belgium,220,22,4,64847,17369,9812
2020-07-24,Belgium,352,25,5,65199,17394,9817
2020-07-25,Belgium,528,31,4,65727,17425,9821
2020-07-26,Belgium,299,13,0,66026,17438,9821
2020-07-27,Belgium,402,14,1,66428,17452,9822
2020-07-28,Belgium,234,24,11,66662,17476,9833
2020-07-29,Belgium,673,15,3,67335,17491,9836
2020-07-30,Belgium,671,22,4,68006,17513,9840
2020-07-31,Belgium,745,33,1,68751,17546,9841
2020-08-01,Belgium,651,27,4,69402,17573,9845
2020-08-02,Belgium,447,17,0,69849,17590,9845
2020-08-03,Belgium,465,8,5,70314,17598,9850
2020-08-04,Belgium,334,41,2,70648,17639,9852
2020-08-05,Belgium,510,22,7,71158,17661,9859
2020-08-06,Belgium,858,39,2,72016,17700,9861
2020-08-07,Belgium,768,28,5,72784,17728,9866
2020-08-08,Belgium,617,38,4,73401,17766,9870
2020-08-09,Belgium,751,14,2,74152,17780,9872
2020-08-10,Belgium,468,12,7,74620,17792,9879
2020-08-11,Belgium,388,49,6,75008,17841,9885
2020-08-12,Belgium,639,42,15,75647,17883,9900
2020-08-13,Belgium,544,30,16,76191,17913,9916
2020-08-14,Belgium,922,28,8,77113,17941,9924
2020-08-15,Belgium,756,40,11,77869,17981,9935
2020-08-16,Belgium,454,13,4,78323,17994,9939
2020-08-17,Belgium,211,9,5,78534,18003,9944
2020-08-18,Belgium,363,45,15,78897,18048,9959
2020-08-19,Belgium,582,30,10,79479,18078,9969
2020-08-20,Belgium,699,53,7,80178,18131,9976
2020-08-21,Belgium,716,34,9,80894,18165,9985
2020-08-22,Belgium,574,39,3,81468,18204,9988
2020-08-23,Belgium,468,21,4,81936,18225,9992
2020-08-24,Belgium,156,17,4,82092,18242,9996
2020-08-25,Belgium,355,49,0,82447,18291,9996
2020-08-26,Belgium,583,40,-117,83030,18331,9879
2020-08-27,Belgium,470,29,5,83500,18360,9884
2020-08-28,Belgium,452,0,2,83952,18360,9886
2020-08-29,Belgium,647,43,5,84599,18403,9891
2020-08-30,Belgium,443,12,3,85042,18415,9894
2020-08-31,Belgium,194,7,1,85236,18422,9895
2020-09-01,Belgium,251,35,2,85487,18457,9897
2020-09-02,Belgium,424,33,1,85911,18490,9898
2020-09-03,Belgium,633,23,1,86544,18513,9899
2020-09-04,Belgium,630,21,2,87174,18534,9901
2020-09-05,Belgium,651,21,5,87825,18555,9906
2020-09-06,Belgium,542,10,1,88367,18565,9907
2020-09-07,Belgium,402,11,2,88769,18576,9909
2020-09-08,Belgium,372,26,3,89141,18602,9912
2020-09-09,Belgium,550,33,5,89691,18635,9917
2020-09-10,Belgium,877,24,0,90568,18659,9917
2020-09-11,Belgium,969,30,2,91537,18689,9919
2020-09-12,Belgium,941,20,4,92478,18709,9923
2020-09-13,Belgium,977,14,2,93455,18723,9925
2020-09-14,Belgium,851,14,2,94306,18737,9927
2020-09-15,Belgium,489,52,3,94795,18789,9930
2020-09-16,Belgium,1153,21,5,95948,18810,9935
2020-09-17,Belgium,2028,44,1,97976,18854,9936
2020-09-18,Belgium,1673,54,1,99649,18908,9937
2020-09-19,Belgium,1099,37,7,100748,18945,9944
2020-09-20,Belgium,1547,20,4,102295,18965,9948
2020-09-21,Belgium,1097,12,2,103392,18977,9950
2020-09-22,Belgium,1834,62,5,105226,19039,9955
2020-09-23,Belgium,1661,40,4,106887,19079,9959
2020-09-24,Belgium,1881,44,6,108768,19123,9965
2020-09-25,Belgium,2208,61,4,110976,19184,9969
2020-09-26,Belgium,1827,62,5,112803,19246,9974
2020-09-27,Belgium,1376,29,6,114179,19275,9980
2020-09-28,Belgium,1174,26,7,115353,19301,9987
2020-09-29,Belgium,1762,85,14,117115,19386,10001
2020-09-30,Belgium,1337,68,15,118452,19454,10016
2020-10-01,Belgium,2607,67,7,121059,19521,10023
2020-10-02,Belgium,3175,0,14,124234,19521,10037
2020-10-03,Belgium,3389,124,7,127623,19645,10044
2020-10-04,Belgium,2612,34,20,130235,19679,10064
2020-10-05,Belgium,1968,33,14,132203,19712,10078
2020-10-06,Belgium,2088,100,14,134291,19812,10092
2020-10-07,Belgium,3577,83,16,137868,19895,10108
2020-10-08,Belgium,5728,86,18,143596,19981,10126
2020-10-09,Belgium,5385,91,25,148981,20072,10151
2020-10-10,Belgium,7950,130,24,156931,20202,10175
2020-10-11,Belgium,5327,70,16,162258,20272,10191
2020-10-12,Belgium,3622,52,20,165880,20324,10211
2020-10-13,Belgium,7360,128,33,173240,20452,10244
2020-10-14,Belgium,8271,135,34,181511,20587,10278
2020-10-15,Belgium,10448,133,49,191959,20720,10327
2020-10-16,Belgium,10192,147,32,202151,20867,10359
2020-10-17,Belgium,10964,207,33,213115,21074,10392
2020-10-18,Belgium,9138,83,21,222253,21157,10413
2020-10-19,Belgium,8227,57,30,230480,21214,10443
2020-10-20,Belgium,9679,262,46,240159,21476,10489
2020-10-21,Belgium,13227,241,50,253386,21717,10539
2020-10-22,Belgium,16746,496,49,270132,22213,10588
2020-10-23,Belgium,17568,304,70,287700,22517,10658
2020-10-24,Belgium,17709,361,79,305409,22878,10737
2020-10-25,Belgium,15622,209,73,321031,23087,10810
2020-10-26,Belgium,12687,0,89,333718,23087,10899
2020-10-27,Belgium,13571,-52,139,347289,23035,11038
2020-10-28,Belgium,21048,934,132,368337,23969,11170
2020-10-29,Belgium,23921,474,138,392258,24443,11308
